Female	Male	Female&&Male	Experimental_Series_II	Experimental_Series_III	Experimental_Series_IV	Experimental_Series_V	Grain_Yield[Mg/ha]	Type
zf014	zm009	zf014&&zm009	1	0	0	0	10.04559718	Hybrid
zf014	zm013	zf014&&zm013	1	0	0	0	10.17084007	Hybrid
zf014	zm015	zf014&&zm015	1	0	0	0	10.06088115	Hybrid
zf014	zm017	zf014&&zm017	1	0	0	0	9.967142329	Hybrid
zf014	zm025	zf014&&zm025	1	0	0	0	10.13194885	Hybrid
zf014	zm027	zf014&&zm027	1	0	0	0	10.1084419	Hybrid
zf014	zm029	zf014&&zm029	1	0	0	0	10.22655337	Hybrid
zf014	zm032	zf014&&zm032	1	0	0	0	9.971223762	Hybrid
zf014	zm034	zf014&&zm034	1	0	0	0	10.28843594	Hybrid
zf014	zm035	zf014&&zm035	1	0	0	0	10.15472879	Hybrid
zf014	zm036	zf014&&zm036	1	0	0	0	9.976632071	Hybrid
zf014	zm039	zf014&&zm039	1	0	0	0	9.802437311	Hybrid
zf016	zf016	zf016	1	0	0	0	10.14748318	Line
zf016	zm001	zf016&&zm001	1	0	0	0	10.33900904	Hybrid
zf016	zm005	zf016&&zm005	1	0	0	0	10.31705477	Hybrid
zf016	zm013	zf016&&zm013	1	0	0	0	10.43332734	Hybrid
zf016	zm015	zf016&&zm015	1	0	0	0	10.32547064	Hybrid
zf016	zm017	zf016&&zm017	1	0	0	0	10.39718736	Hybrid
zf016	zm018	zf016&&zm018	1	0	0	0	10.41373971	Hybrid
zf016	zm023	zf016&&zm023	1	0	0	0	10.59695908	Hybrid
zf016	zm025	zf016&&zm025	1	0	0	0	10.63984841	Hybrid
zf016	zm027	zf016&&zm027	1	0	0	0	10.30366875	Hybrid
zf016	zm029	zf016&&zm029	1	0	0	0	10.21400232	Hybrid
zf016	zm031	zf016&&zm031	1	0	0	0	10.56133366	Hybrid
zf016	zm032	zf016&&zm032	1	0	0	0	9.995812415	Hybrid
zf016	zm034	zf016&&zm034	1	0	0	0	10.56565208	Hybrid
zf016	zm035	zf016&&zm035	1	0	0	0	10.47208005	Hybrid
zf016	zm036	zf016&&zm036	1	0	0	0	10.39585468	Hybrid
zf016	zm039	zf016&&zm039	1	0	0	0	10.51929825	Hybrid
zf016	zm040	zf016&&zm040	1	0	0	0	10.37807674	Hybrid
zf017	zf017	zf017	1	0	0	0	9.485675664	Line
zf017	zm002	zf017&&zm002	1	0	0	0	9.704128277	Hybrid
zf017	zm006	zf017&&zm006	1	0	0	0	10.32318674	Hybrid
zf017	zm009	zf017&&zm009	1	0	0	0	10.5208196	Hybrid
zf017	zm010	zf017&&zm010	1	0	0	0	10.05959237	Hybrid
zf017	zm011	zf017&&zm011	1	0	0	0	10.81296223	Hybrid
zf017	zm012	zf017&&zm012	1	0	0	0	10.34338754	Hybrid
zf017	zm014	zf017&&zm014	1	0	0	0	10.15987287	Hybrid
zf017	zm016	zf017&&zm016	1	0	0	0	10.26722095	Hybrid
zf017	zm019	zf017&&zm019	1	0	0	0	10.28916642	Hybrid
zf017	zm020	zf017&&zm020	1	0	0	0	10.37306247	Hybrid
zf017	zm022	zf017&&zm022	1	0	0	0	10.50247019	Hybrid
zf017	zm024	zf017&&zm024	1	0	0	0	10.35785054	Hybrid
zf017	zm028	zf017&&zm028	1	0	0	0	10.55218648	Hybrid
zf017	zm030	zf017&&zm030	1	0	0	0	10.45467419	Hybrid
zf017	zm032	zf017&&zm032	1	0	0	0	9.936617541	Hybrid
zf017	zm033	zf017&&zm033	1	0	0	0	10.30413323	Hybrid
zf017	zm036	zf017&&zm036	1	0	0	0	10.34419343	Hybrid
zf017	zm039	zf017&&zm039	1	0	0	0	10.40004957	Hybrid
zf018	zf018	zf018	1	0	0	0	9.210553381	Line
zf018	zm003	zf018&&zm003	1	0	0	0	9.431221184	Hybrid
zf018	zm007	zf018&&zm007	1	0	0	0	9.587101962	Hybrid
zf019	zf019	zf019	1	0	0	0	9.391752389	Line
zf019	zm003	zf019&&zm003	1	0	0	0	9.597608813	Hybrid
zf019	zm007	zf019&&zm007	1	0	0	0	9.835016949	Hybrid
zf019	zm009	zf019&&zm009	1	0	0	0	10.32142273	Hybrid
zf019	zm013	zf019&&zm013	1	0	0	0	9.649622944	Hybrid
zf019	zm015	zf019&&zm015	1	0	0	0	10.15500903	Hybrid
zf019	zm017	zf019&&zm017	1	0	0	0	10.05120957	Hybrid
zf019	zm023	zf019&&zm023	1	0	0	0	10.13665326	Hybrid
zf019	zm029	zf019&&zm029	1	0	0	0	10.11145186	Hybrid
zf019	zm032	zf019&&zm032	1	0	0	0	9.981355593	Hybrid
zf019	zm034	zf019&&zm034	1	0	0	0	10.24080895	Hybrid
zf019	zm036	zf019&&zm036	1	0	0	0	10.01854018	Hybrid
zf019	zm040	zf019&&zm040	1	0	0	0	10.35061897	Hybrid
zf019	zm041	zf019&&zm041	1	0	0	0	10.11863092	Hybrid
zf020	zf020	zf020	1	0	0	0	9.107509076	Line
zf020	zm006	zf020&&zm006	1	0	0	0	9.925698811	Hybrid
zf020	zm009	zf020&&zm009	1	0	0	0	10.24918088	Hybrid
zf020	zm010	zf020&&zm010	1	0	0	0	9.974148588	Hybrid
zf020	zm011	zf020&&zm011	1	0	0	0	10.57044947	Hybrid
zf020	zm012	zf020&&zm012	1	0	0	0	10.30700259	Hybrid
zf020	zm014	zf020&&zm014	1	0	0	0	10.11477631	Hybrid
zf020	zm016	zf020&&zm016	1	0	0	0	10.03606626	Hybrid
zf020	zm019	zf020&&zm019	1	0	0	0	10.31813978	Hybrid
zf020	zm020	zf020&&zm020	1	0	0	0	9.542136512	Hybrid
zf020	zm022	zf020&&zm022	1	0	0	0	10.70461708	Hybrid
zf020	zm028	zf020&&zm028	1	0	0	0	10.61829021	Hybrid
zf020	zm030	zf020&&zm030	1	0	0	0	10.63048257	Hybrid
zf020	zm032	zf020&&zm032	1	0	0	0	9.645778446	Hybrid
zf020	zm036	zf020&&zm036	1	0	0	0	10.26499163	Hybrid
zf020	zm039	zf020&&zm039	1	0	0	0	10.29217981	Hybrid
zf020	zm041	zf020&&zm041	1	0	0	0	10.26311061	Hybrid
zf021	zf021	zf021	1	0	0	0	9.360497884	Line
zf021	zf040	zf021&&zf040	1	0	0	0	9.88273851	Hybrid
zf021	zm008	zf021&&zm008	1	0	0	0	9.981752793	Hybrid
zf022	zf022	zf022	1	0	0	1	9.229523507	Line
zf022	zm006	zf022&&zm006	1	0	0	0	10.24545013	Hybrid
zf022	zm013	zf022&&zm013	1	0	0	0	9.979292384	Hybrid
zf022	zm015	zf022&&zm015	1	0	0	0	10.21324965	Hybrid
zf022	zm017	zf022&&zm017	1	0	0	0	9.850919435	Hybrid
zf022	zm018	zf022&&zm018	1	0	0	0	10.13231462	Hybrid
zf022	zm023	zf022&&zm023	1	0	0	0	10.22230613	Hybrid
zf022	zm025	zf022&&zm025	1	0	0	0	9.969850915	Hybrid
zf022	zm027	zf022&&zm027	1	0	0	0	10.01617887	Hybrid
zf022	zm029	zf022&&zm029	1	0	0	0	9.806899461	Hybrid
zf022	zm031	zf022&&zm031	1	0	0	0	10.12653668	Hybrid
zf022	zm032	zf022&&zm032	1	0	0	0	10.06423614	Hybrid
zf022	zm034	zf022&&zm034	1	0	0	0	10.09102735	Hybrid
zf022	zm035	zf022&&zm035	1	0	0	0	10.27453587	Hybrid
zf022	zm036	zf022&&zm036	1	0	0	0	10.0245725	Hybrid
zf022	zm040	zf022&&zm040	1	0	0	0	10.24239625	Hybrid
zf022	zm041	zf022&&zm041	1	0	0	0	10.29422175	Hybrid
zf023	zf023	zf023	1	0	0	0	9.479839909	Line
zf023	zf040	zf023&&zf040	1	0	0	0	9.936799896	Hybrid
zf023	zm008	zf023&&zm008	1	0	0	0	10.09040455	Hybrid
zf023	zm010	zf023&&zm010	1	0	0	0	10.07997594	Hybrid
zf023	zm011	zf023&&zm011	1	0	0	0	10.3445404	Hybrid
zf023	zm012	zf023&&zm012	1	0	0	0	10.27338743	Hybrid
zf023	zm013	zf023&&zm013	1	0	0	0	10.18329479	Hybrid
zf023	zm014	zf023&&zm014	1	0	0	0	10.06970874	Hybrid
zf023	zm016	zf023&&zm016	1	0	0	0	10.04866334	Hybrid
zf023	zm019	zf023&&zm019	1	0	0	0	10.36146693	Hybrid
zf023	zm020	zf023&&zm020	1	0	0	0	10.34715902	Hybrid
zf023	zm022	zf023&&zm022	1	0	0	0	10.27792582	Hybrid
zf023	zm028	zf023&&zm028	1	0	0	0	10.5541171	Hybrid
zf023	zm030	zf023&&zm030	1	0	0	0	10.28052961	Hybrid
zf023	zm033	zf023&&zm033	1	0	0	0	10.02998981	Hybrid
zf023	zm036	zf023&&zm036	1	0	0	0	10.14498062	Hybrid
zf023	zm039	zf023&&zm039	1	0	0	0	10.42448817	Hybrid
zf024	zm003	zf024&&zm003	1	0	0	0	9.475777325	Hybrid
zf024	zm007	zf024&&zm007	1	0	0	0	8.94931631	Hybrid
zf024	zm009	zf024&&zm009	1	0	0	0	10.01097565	Hybrid
zf025	zf025	zf025	1	0	0	0	9.621377227	Line
zf025	zm001	zf025&&zm001	1	0	0	0	9.870008547	Hybrid
zf025	zm005	zf025&&zm005	1	0	0	0	9.92495475	Hybrid
zf025	zm012	zf025&&zm012	1	0	0	0	10.09950488	Hybrid
zf025	zm013	zf025&&zm013	1	0	0	0	10.00991642	Hybrid
zf025	zm017	zf025&&zm017	1	0	0	0	10.10829979	Hybrid
zf025	zm018	zf025&&zm018	1	0	0	0	9.993853908	Hybrid
zf025	zm023	zf025&&zm023	1	0	0	0	10.24887514	Hybrid
zf025	zm025	zf025&&zm025	1	0	0	0	10.27294983	Hybrid
zf025	zm027	zf025&&zm027	1	0	0	0	9.879257733	Hybrid
zf025	zm029	zf025&&zm029	1	0	0	0	10.24552892	Hybrid
zf025	zm032	zf025&&zm032	1	0	0	0	10.04183014	Hybrid
zf025	zm034	zf025&&zm034	1	0	0	0	10.19723395	Hybrid
zf025	zm036	zf025&&zm036	1	0	0	0	10.07115085	Hybrid
zf025	zm040	zf025&&zm040	1	0	0	0	10.22101324	Hybrid
zf026	zf026	zf026	1	0	0	0	10.12172926	Line
zf026	zm003	zf026&&zm003	1	0	0	0	9.705957699	Hybrid
zf026	zm007	zf026&&zm007	1	0	0	0	10.1906995	Hybrid
zf026	zm010	zf026&&zm010	1	0	0	0	9.848045267	Hybrid
zf026	zm011	zf026&&zm011	1	0	0	0	10.70427663	Hybrid
zf026	zm012	zf026&&zm012	1	0	0	0	10.25112934	Hybrid
zf026	zm013	zf026&&zm013	1	0	0	0	9.965520344	Hybrid
zf026	zm014	zf026&&zm014	1	0	0	0	9.885725608	Hybrid
zf026	zm016	zf026&&zm016	1	0	0	0	10.24722536	Hybrid
zf026	zm019	zf026&&zm019	1	0	0	0	10.35188865	Hybrid
zf026	zm020	zf026&&zm020	1	0	0	0	10.3834951	Hybrid
zf026	zm022	zf026&&zm022	1	0	0	0	10.23643535	Hybrid
zf026	zm024	zf026&&zm024	1	0	0	0	10.37087661	Hybrid
zf026	zm026	zf026&&zm026	1	0	0	0	10.32417904	Hybrid
zf026	zm028	zf026&&zm028	1	0	0	0	10.65224013	Hybrid
zf026	zm030	zf026&&zm030	1	0	0	0	10.41324573	Hybrid
zf026	zm033	zf026&&zm033	1	0	0	0	10.11318097	Hybrid
zf026	zm036	zf026&&zm036	1	0	0	0	10.22184924	Hybrid
zf026	zm039	zf026&&zm039	1	0	0	0	10.44457223	Hybrid
zf026	zm041	zf026&&zm041	1	0	0	0	10.21173114	Hybrid
zf027	zf027	zf027	1	0	0	0	8.965125221	Line
zf027	zm001	zf027&&zm001	1	0	0	0	9.721159219	Hybrid
zf027	zm012	zf027&&zm012	1	0	0	0	10.14406306	Hybrid
zf027	zm013	zf027&&zm013	1	0	0	0	9.978706745	Hybrid
zf027	zm015	zf027&&zm015	1	0	0	0	10.21282275	Hybrid
zf027	zm021	zf027&&zm021	1	0	0	0	10.52222187	Hybrid
zf027	zm025	zf027&&zm025	1	0	0	0	10.42625253	Hybrid
zf027	zm027	zf027&&zm027	1	0	0	0	10.4108353	Hybrid
zf027	zm029	zf027&&zm029	1	0	0	0	10.2659903	Hybrid
zf027	zm032	zf027&&zm032	1	0	0	0	9.562731258	Hybrid
zf027	zm034	zf027&&zm034	1	0	0	0	10.32232675	Hybrid
zf027	zm036	zf027&&zm036	1	0	0	0	9.659018698	Hybrid
zf028	zf028	zf028	1	0	0	0	9.40687093	Line
zf028	zf040	zf028&&zf040	1	0	0	0	10.14119579	Hybrid
zf029	malemixearly	zf029&&malemixearly	0	0	0	1	9.391406717	Hybrid
zf029	zf029	zf029	1	0	0	1	9.58188796	Line
zf029	zm006	zf029&&zm006	1	0	0	0	10.46100588	Hybrid
zf029	zm009	zf029&&zm009	1	0	0	0	10.08141735	Hybrid
zf030	zf030	zf030	1	0	0	0	9.723012553	Line
zf030	zm003	zf030&&zm003	1	0	0	0	10.10222826	Hybrid
zf030	zm007	zf030&&zm007	1	0	0	0	10.17190252	Hybrid
zf030	zm009	zf030&&zm009	1	0	0	0	10.37529374	Hybrid
zf031	zf031	zf031	1	0	0	0	9.43803556	Line
zf031	zm001	zf031&&zm001	1	0	0	0	10.03700319	Hybrid
zf031	zm005	zf031&&zm005	1	0	0	0	10.36843967	Hybrid
zf031	zm010	zf031&&zm010	1	0	0	0	9.981908224	Hybrid
zf031	zm012	zf031&&zm012	1	0	0	0	10.07819747	Hybrid
zf031	zm015	zf031&&zm015	1	0	0	0	10.4184437	Hybrid
zf031	zm016	zf031&&zm016	1	0	0	0	10.07140832	Hybrid
zf031	zm020	zf031&&zm020	1	0	0	0	10.1309912	Hybrid
zf031	zm024	zf031&&zm024	1	0	0	0	10.05582832	Hybrid
zf031	zm036	zf031&&zm036	1	0	0	0	10.13679627	Hybrid
zf031	zm039	zf031&&zm039	1	0	0	0	10.28974375	Hybrid
zf032	zf032	zf032	1	0	0	0	9.495867605	Line
zf032	zm006	zf032&&zm006	1	0	0	0	10.60062248	Hybrid
zf032	zm009	zf032&&zm009	1	0	0	0	10.42065178	Hybrid
zf032	zm013	zf032&&zm013	1	0	0	0	10.10033093	Hybrid
zf032	zm014	zf032&&zm014	1	0	0	0	10.23259157	Hybrid
zf032	zm015	zf032&&zm015	1	0	0	0	10.78537693	Hybrid
zf032	zm017	zf032&&zm017	1	0	0	0	10.34963317	Hybrid
zf032	zm018	zf032&&zm018	1	0	0	0	10.5923997	Hybrid
zf032	zm023	zf032&&zm023	1	0	0	0	10.85312558	Hybrid
zf032	zm025	zf032&&zm025	1	0	0	0	10.64749225	Hybrid
zf032	zm027	zf032&&zm027	1	0	0	0	10.58777574	Hybrid
zf032	zm029	zf032&&zm029	1	0	0	0	10.53303601	Hybrid
zf032	zm031	zf032&&zm031	1	0	0	0	10.30929113	Hybrid
zf032	zm032	zf032&&zm032	1	0	0	0	10.19456016	Hybrid
zf032	zm034	zf032&&zm034	1	0	0	0	10.73223369	Hybrid
zf032	zm035	zf032&&zm035	1	0	0	0	10.43803493	Hybrid
zf032	zm036	zf032&&zm036	1	0	0	0	10.26592225	Hybrid
zf032	zm040	zf032&&zm040	1	0	0	0	10.55449007	Hybrid
zf033	zf033	zf033	1	0	0	0	9.8178864	Line
zf033	zm001	zf033&&zm001	1	0	0	0	10.07099046	Hybrid
zf033	zm005	zf033&&zm005	1	0	0	0	10.23066726	Hybrid
zf034	zf034	zf034	1	0	0	0	9.308559503	Line
zf034	zm006	zf034&&zm006	1	0	0	0	10.56441772	Hybrid
zf035	zf035	zf035	1	0	0	0	9.534854225	Line
zf035	zm001	zf035&&zm001	1	0	0	0	10.2114182	Hybrid
zf035	zm005	zf035&&zm005	1	0	0	0	9.778178731	Hybrid
zf035	zm013	zf035&&zm013	1	0	0	0	10.09913648	Hybrid
zf035	zm014	zf035&&zm014	1	0	0	0	9.723823485	Hybrid
zf035	zm015	zf035&&zm015	1	0	0	0	10.29078906	Hybrid
zf035	zm017	zf035&&zm017	1	0	0	0	10.33444656	Hybrid
zf035	zm018	zf035&&zm018	1	0	0	0	10.26435087	Hybrid
zf035	zm021	zf035&&zm021	1	0	0	0	9.666229048	Hybrid
zf035	zm023	zf035&&zm023	1	0	0	0	9.946338913	Hybrid
zf035	zm025	zf035&&zm025	1	0	0	0	10.30620056	Hybrid
zf035	zm027	zf035&&zm027	1	0	0	0	10.41681692	Hybrid
zf035	zm029	zf035&&zm029	1	0	0	0	10.26727119	Hybrid
zf035	zm031	zf035&&zm031	1	0	0	0	10.07052566	Hybrid
zf035	zm032	zf035&&zm032	1	0	0	0	9.661612094	Hybrid
zf035	zm034	zf035&&zm034	1	0	0	0	10.38205525	Hybrid
zf035	zm035	zf035&&zm035	1	0	0	0	10.37330153	Hybrid
zf035	zm036	zf035&&zm036	1	0	0	0	10.48429174	Hybrid
zf035	zm040	zf035&&zm040	1	0	0	0	10.77333793	Hybrid
zf036	malemixlate	zf036&&malemixlate	0	0	0	1	9.737891347	Hybrid
zf036	zf036	zf036	1	0	0	1	9.169641361	Line
zf036	zf040	zf036&&zf040	1	0	0	0	9.545057449	Hybrid
zf036	zm008	zf036&&zm008	1	0	0	0	10.59125882	Hybrid
zf037	zf037	zf037	1	0	0	0	9.625619265	Line
zf037	zm003	zf037&&zm003	1	0	0	0	9.892290681	Hybrid
zf037	zm007	zf037&&zm007	1	0	0	0	10.03906887	Hybrid
zf037	zm009	zf037&&zm009	1	0	0	0	10.40899938	Hybrid
zf037	zm010	zf037&&zm010	1	0	0	0	9.987820144	Hybrid
zf037	zm012	zf037&&zm012	1	0	0	0	10.22046729	Hybrid
zf037	zm014	zf037&&zm014	1	0	0	0	9.903972389	Hybrid
zf037	zm016	zf037&&zm016	1	0	0	0	10.21574956	Hybrid
zf037	zm019	zf037&&zm019	1	0	0	0	10.36872959	Hybrid
zf037	zm020	zf037&&zm020	1	0	0	0	10.50458195	Hybrid
zf037	zm022	zf037&&zm022	1	0	0	0	10.43504541	Hybrid
zf037	zm024	zf037&&zm024	1	0	0	0	10.3960847	Hybrid
zf037	zm030	zf037&&zm030	1	0	0	0	10.18326355	Hybrid
zf037	zm033	zf037&&zm033	1	0	0	0	10.23836181	Hybrid
zf037	zm036	zf037&&zm036	1	0	0	0	10.32973149	Hybrid
zf037	zm041	zf037&&zm041	1	0	0	0	10.34915677	Hybrid
zf038	nordsaatmix	zf038&&nordsaatmix	0	0	0	1	9.998631207	Hybrid
zf038	tri10375	zf038&&tri10375	0	0	0	1	9.350342119	Hybrid
zf038	tri10401	zf038&&tri10401	0	0	0	1	9.666721072	Hybrid
zf038	tri11252	zf038&&tri11252	0	0	0	1	8.759257167	Hybrid
zf038	tri13223	zf038&&tri13223	0	0	0	1	9.159360634	Hybrid
zf038	tri14860	zf038&&tri14860	0	0	0	1	8.66067568	Hybrid
zf038	tri14934	zf038&&tri14934	0	0	0	1	9.075820378	Hybrid
zf038	tri15098	zf038&&tri15098	0	0	0	1	8.693902413	Hybrid
zf038	tri16434	zf038&&tri16434	0	0	0	1	8.275444795	Hybrid
zf038	tri16498	zf038&&tri16498	0	0	0	1	8.56230671	Hybrid
zf038	tri16698	zf038&&tri16698	0	0	0	1	9.622688772	Hybrid
zf038	tri16935	zf038&&tri16935	0	0	0	1	8.886200911	Hybrid
zf038	tri17742	zf038&&tri17742	0	0	0	1	8.362623559	Hybrid
zf038	tri21375	zf038&&tri21375	0	0	0	1	8.781460842	Hybrid
zf038	tri21870	zf038&&tri21870	0	0	0	1	8.7295627	Hybrid
zf038	tri233	zf038&&tri233	0	0	0	1	9.061592156	Hybrid
zf038	tri23761	zf038&&tri23761	0	0	0	1	9.263764899	Hybrid
zf038	tri25079	zf038&&tri25079	0	0	0	1	8.74674572	Hybrid
zf038	tri25134	zf038&&tri25134	0	0	0	1	9.351243651	Hybrid
zf038	tri4179	zf038&&tri4179	0	0	0	1	8.835496742	Hybrid
zf038	tri5024iso	zf038&&tri5024iso	0	0	0	1	9.011079971	Hybrid
zf038	tri6811	zf038&&tri6811	0	0	0	1	6.395426903	Hybrid
zf038	tri7610	zf038&&tri7610	0	0	0	1	8.758760226	Hybrid
zf038	tri8070	zf038&&tri8070	0	0	0	1	9.407598751	Hybrid
zf038	tri8114	zf038&&tri8114	0	0	0	1	8.889999831	Hybrid
zf038	tri8280	zf038&&tri8280	0	0	0	1	9.238551348	Hybrid
zf038	tri9410	zf038&&tri9410	0	0	0	1	9.127601987	Hybrid
zf038	tri9566	zf038&&tri9566	0	0	0	1	7.604881619	Hybrid
zf038	tri9664	zf038&&tri9664	0	0	0	1	8.930924746	Hybrid
zf038	zf038	zf038	1	0	0	1	9.434579891	Line
zf038	zm006	zf038&&zm006	1	0	0	0	10.59117659	Hybrid
zf038	zm009	zf038&&zm009	1	0	0	0	10.33091154	Hybrid
zf038	zm013	zf038&&zm013	1	0	0	0	10.06239285	Hybrid
zf038	zm015	zf038&&zm015	1	0	0	0	10.40401983	Hybrid
zf038	zm016	zf038&&zm016	1	0	0	0	10.08184312	Hybrid
zf038	zm017	zf038&&zm017	1	0	0	0	10.16769968	Hybrid
zf038	zm018	zf038&&zm018	1	0	0	0	10.32028893	Hybrid
zf038	zm021	zf038&&zm021	1	0	0	0	10.31817572	Hybrid
zf038	zm023	zf038&&zm023	1	0	0	0	10.15774594	Hybrid
zf038	zm025	zf038&&zm025	1	0	0	0	10.40335345	Hybrid
zf038	zm027	zf038&&zm027	1	0	0	0	10.07537942	Hybrid
zf038	zm029	zf038&&zm029	1	0	0	0	10.36220382	Hybrid
zf038	zm031	zf038&&zm031	1	0	0	0	10.01563295	Hybrid
zf038	zm032	zf038&&zm032	1	0	0	0	10.15083677	Hybrid
zf038	zm034	zf038&&zm034	1	0	0	0	10.26825592	Hybrid
zf038	zm035	zf038&&zm035	1	0	0	0	10.2986611	Hybrid
zf038	zm036	zf038&&zm036	1	0	0	0	10.24497648	Hybrid
zf038	zm040	zf038&&zm040	1	0	0	0	10.16875834	Hybrid
zf039	zf039	zf039	1	0	0	0	9.236638561	Line
zf039	zf040	zf039&&zf040	1	0	0	0	9.372179647	Hybrid
zf039	zm008	zf039&&zm008	1	0	0	0	10.38867955	Hybrid
zf039	zm016	zf039&&zm016	1	0	0	0	9.065727376	Hybrid
zf040	nordsaatmix	zf040&&nordsaatmix	0	0	0	1	10.17428706	Hybrid
zf040	zf040	zf040	1	1	0	1	9.16520101	Line
zf040	zm003	zf040&&zm003	1	0	0	0	9.77301187	Hybrid
zf040	zm007	zf040&&zm007	1	0	0	0	10.42431801	Hybrid
zf040	zm009	zf040&&zm009	1	0	0	0	10.23731044	Hybrid
zf040	zm013	zf040&&zm013	1	0	0	0	9.959266537	Hybrid
zf040	zm015	zf040&&zm015	1	0	0	0	10.05137787	Hybrid
zf040	zm016	zf040&&zm016	1	0	0	0	10.10651119	Hybrid
zf040	zm017	zf040&&zm017	1	0	0	0	10.15074742	Hybrid
zf040	zm018	zf040&&zm018	1	0	0	0	9.999330968	Hybrid
zf040	zm021	zf040&&zm021	1	0	0	0	10.20881319	Hybrid
zf040	zm023	zf040&&zm023	1	0	0	0	10.16230651	Hybrid
zf040	zm025	zf040&&zm025	1	0	0	0	9.916689973	Hybrid
zf040	zm027	zf040&&zm027	1	0	0	0	10.22435274	Hybrid
zf040	zm029	zf040&&zm029	1	0	0	0	10.25639531	Hybrid
zf040	zm031	zf040&&zm031	1	0	0	0	9.879723439	Hybrid
zf040	zm032	zf040&&zm032	1	0	0	0	10.12775691	Hybrid
zf040	zm034	zf040&&zm034	1	0	0	0	10.32931384	Hybrid
zf040	zm035	zf040&&zm035	1	0	0	0	9.966108468	Hybrid
zf040	zm036	zf040&&zm036	1	0	0	0	10.09369211	Hybrid
zf040	zm040	zf040&&zm040	1	0	0	0	10.37456797	Hybrid
zf041	zf041	zf041	1	0	0	0	9.733645362	Line
zf041	zm006	zf041&&zm006	1	0	0	0	10.5976704	Hybrid
zf042	zf042	zf042	1	0	0	0	9.564971555	Line
zf042	zm008	zf042&&zm008	1	0	0	0	10.32489587	Hybrid
zf043	zf043	zf043	1	0	0	0	9.696580186	Line
zf043	zm006	zf043&&zm006	1	0	0	0	10.21354007	Hybrid
zf043	zm009	zf043&&zm009	1	0	0	0	10.37320351	Hybrid
zf043	zm010	zf043&&zm010	1	0	0	0	10.07814882	Hybrid
zf043	zm011	zf043&&zm011	1	0	0	0	10.36738023	Hybrid
zf043	zm012	zf043&&zm012	1	0	0	0	10.26532393	Hybrid
zf043	zm014	zf043&&zm014	1	0	0	0	10.03939936	Hybrid
zf043	zm016	zf043&&zm016	1	0	0	0	9.790188564	Hybrid
zf043	zm019	zf043&&zm019	1	0	0	0	10.1308232	Hybrid
zf043	zm020	zf043&&zm020	1	0	0	0	9.974677422	Hybrid
zf043	zm030	zf043&&zm030	1	0	0	0	10.07072931	Hybrid
zf043	zm034	zf043&&zm034	1	0	0	0	10.23610306	Hybrid
zf043	zm036	zf043&&zm036	1	0	0	0	10.32090105	Hybrid
zf043	zm039	zf043&&zm039	1	0	0	0	10.49670799	Hybrid
zf043	zm041	zf043&&zm041	1	0	0	0	10.03199728	Hybrid
zf044	zf044	zf044	1	0	0	0	9.391267174	Line
zf044	zm003	zf044&&zm003	1	0	0	0	10.02602364	Hybrid
zf044	zm007	zf044&&zm007	1	0	0	0	10.30005273	Hybrid
zf044	zm013	zf044&&zm013	1	0	0	0	9.812296032	Hybrid
zf044	zm015	zf044&&zm015	1	0	0	0	9.984772739	Hybrid
zf044	zm017	zf044&&zm017	1	0	0	0	10.14667812	Hybrid
zf044	zm018	zf044&&zm018	1	0	0	0	10.19803261	Hybrid
zf044	zm021	zf044&&zm021	1	0	0	0	10.21233733	Hybrid
zf044	zm023	zf044&&zm023	1	0	0	0	10.08959295	Hybrid
zf044	zm025	zf044&&zm025	1	0	0	0	10.31016794	Hybrid
zf044	zm027	zf044&&zm027	1	0	0	0	9.853334523	Hybrid
zf044	zm029	zf044&&zm029	1	0	0	0	9.987360475	Hybrid
zf044	zm031	zf044&&zm031	1	0	0	0	9.86481371	Hybrid
zf044	zm032	zf044&&zm032	1	0	0	0	9.776107577	Hybrid
zf044	zm033	zf044&&zm033	1	0	0	0	10.33968559	Hybrid
zf044	zm034	zf044&&zm034	1	0	0	0	10.30239275	Hybrid
zf044	zm035	zf044&&zm035	1	0	0	0	10.11258283	Hybrid
zf044	zm036	zf044&&zm036	1	0	0	0	10.01920118	Hybrid
zf044	zm040	zf044&&zm040	1	0	0	0	10.26015375	Hybrid
zf045	zf045	zf045	1	0	0	0	9.317401598	Line
zf045	zm001	zf045&&zm001	1	0	0	0	9.873442244	Hybrid
zf045	zm005	zf045&&zm005	1	0	0	0	10.03756586	Hybrid
zf045	zm010	zf045&&zm010	1	0	0	0	10.07322607	Hybrid
zf045	zm011	zf045&&zm011	1	0	0	0	10.15092915	Hybrid
zf045	zm012	zf045&&zm012	1	0	0	0	10.41577502	Hybrid
zf045	zm014	zf045&&zm014	1	0	0	0	10.15647963	Hybrid
zf045	zm016	zf045&&zm016	1	0	0	0	10.0102892	Hybrid
zf045	zm019	zf045&&zm019	1	0	0	0	10.37491433	Hybrid
zf045	zm020	zf045&&zm020	1	0	0	0	10.21773676	Hybrid
zf045	zm022	zf045&&zm022	1	0	0	0	10.71301555	Hybrid
zf045	zm024	zf045&&zm024	1	0	0	0	10.68086592	Hybrid
zf045	zm026	zf045&&zm026	1	0	0	0	10.25489975	Hybrid
zf045	zm028	zf045&&zm028	1	0	0	0	10.62628544	Hybrid
zf045	zm030	zf045&&zm030	1	0	0	0	10.4906311	Hybrid
zf045	zm034	zf045&&zm034	1	0	0	0	10.60266374	Hybrid
